Date,BDI_Close_mean,BDI_Close_median,BDI_Close_min,BDI_Close_max,BDI_Close_range,BDI_Close_std,BDI_Close_variance,BDI_Close_first,BDI_Close_last,BDI_Close_pct_change,BDI_Close_count,BDI_High_mean,BDI_High_median,BDI_High_min,BDI_High_max,BDI_High_range,BDI_High_std,BDI_High_variance,BDI_High_first,BDI_High_last,BDI_High_pct_change,BDI_High_count,BDI_Low_mean,BDI_Low_median,BDI_Low_min,BDI_Low_max,BDI_Low_range,BDI_Low_std,BDI_Low_variance,BDI_Low_first,BDI_Low_last,BDI_Low_pct_change,BDI_Low_count,Brent_USD_per_barrel,policy_rate,food_index,general_index,food_price_inflation,FAO_CP_23012_KEN,FAO_CP_23012_NAM,FAO_CP_23012_ZAF,FAO_CP_23012_ZWE,FAO_CP_23013_KEN,FAO_CP_23013_NAM,FAO_CP_23013_ZAF,FAO_CP_23013_ZWE
2008-11-01,818.95,817.5,715.0,865.0,46.25,17.116625766242386,487.28,827.0,715.0,-0.0319044758990487,20,818.95,817.5,715.0,865.0,46.25,17.116625766242386,487.28,827.0,715.0,-0.0319044758990487,20,818.95,817.5,715.0,865.0,46.25,17.116625766242386,487.28,827.0,715.0,-0.0319044758990487,20,52.45,12.0,72.609806,69.016004,24.204947,62.000276,70.345454,70.912215,96.706088,51.469626,66.530335,69.402423,104.508917
2008-12-01,752.4666666666667,749.6,663.0,836.0,38.0,13.881381538141133,308.9884444444444,700.0,773.0,0.0141428095946675,19,752.4666666666667,749.6,663.0,836.0,38.0,13.881381538141133,308.9884444444444,700.0,773.0,0.0141428095946675,19,752.4666666666667,749.6,663.0,836.0,38.0,13.881381538141133,308.9884444444444,700.0,773.0,0.0141428095946675,19,39.95,12.0,73.22952,68.026133,25.044092,62.276028,70.09316,70.754982,96.777122,51.42801,66.545773,69.690399,104.649474
2009-01-01,911.1,902.75,772.0,1070.0,81.5,30.511313486859564,1051.32,772.0,1070.0,0.0812359865256239,20,911.1,902.75,772.0,1070.0,81.5,30.511313486859564,1051.32,772.0,1070.0,0.0812359865256239,20,911.1,902.75,772.0,1070.0,81.5,30.511313486859564,1051.32,772.0,1070.0,0.0812359865256239,20,43.44,12.0,74.055805,68.081126,22.354949,62.044146,71.450497,71.226682,96.848155,51.88894,67.434001,71.130284,104.790031
2009-02-01,1815.85,1815.5,1099.0,2099.0,292.5,107.51614773607793,15073.159999999998,1099.0,1986.0,0.1588383343663846,20,1815.85,1815.5,1099.0,2099.0,292.5,107.51614773607793,15073.159999999998,1099.0,1986.0,0.1588383343663846,20,1815.85,1815.5,1099.0,2099.0,292.5,107.51614773607793,15073.159999999998,1099.0,1986.0,0.1588383343663846,20,43.32,12.0,74.262377,68.246105,21.247892,62.670854,71.556284,71.855615,93.923211,53.161678,67.937915,71.274272,100.746121
2009-03-01,1907.6,1904.2,1506.0,2298.0,179.6,66.73622607646101,5079.823999999999,2014.0,1506.0,-0.0459744925507826,25,1907.6,1904.2,1506.0,2298.0,179.6,66.73622607646101,5079.823999999999,2014.0,1506.0,-0.0459744925507826,25,1907.6,1904.2,1506.0,2298.0,179.6,66.73622607646101,5079.823999999999,2014.0,1506.0,-0.0459744925507826,25,46.54,12.0,75.191947,68.851026,21.535893,63.273485,72.091011,72.956248,90.998266,54.114458,68.654689,71.706237,95.11981
2009-04-01,1671.1125000000002,1675.0,1463.0,1897.0,110.0,40.86944240442153,2328.841875,1486.0,1806.0,0.0455784104606654,18,1671.1125000000002,1675.0,1463.0,1897.0,110.0,40.86944240442153,2328.841875,1486.0,1806.0,0.0455784104606654,18,1671.1125000000002,1675.0,1463.0,1897.0,110.0,40.86944240442153,2328.841875,1486.0,1806.0,0.0455784104606654,18,50.18,12.0,75.501804,69.290968,20.032841,63.822751,72.459659,73.270715,90.023285,55.135133,68.808856,71.994214,92.306655
2009-05-01,2586.3,2589.375,1897.0,3494.0,344.75,127.05471857083828,18623.49,1897.0,3494.0,0.1431869795739386,18,2586.3,2589.375,1897.0,3494.0,344.75,127.05471857083828,18623.49,1897.0,3494.0,0.1431869795739386,18,2582.35,2589.375,1897.0,3494.0,325.0,120.1968010394633,17980.43,1897.0,3494.0,0.1356054056775855,18,57.3,12.0,75.708376,69.51094,18.035427,63.823102,72.73378,73.427948,89.210801,55.035525,69.255927,72.282191,91.603366
2009-06-01,3801.2,3824.4,3452.0,4291.0,335.4,123.7058974263028,18024.256,3681.0,3520.0,-0.0078293560772001,25,3801.2,3824.4,3452.0,4291.0,335.4,123.7058974263028,18024.256,3681.0,3520.0,-0.0078293560772001,25,3801.2,3824.4,3452.0,4291.0,335.4,123.7058974263028,18024.256,3681.0,3520.0,-0.0078293560772001,25,68.61,12.0,75.811661,70.500811,15.22763,63.955777,74.305909,73.742415,89.698291,54.901631,69.62473,72.138203,90.372611
2009-07-01,3319.45,3320.75,2975.0,3542.0,318.0,119.642790448305,18990.68,3375.0,3350.0,0.0027556103243018,20,3319.45,3320.75,2975.0,3542.0,318.0,119.642790448305,18990.68,3375.0,3350.0,0.0027556103243018,20,3319.45,3320.75,2975.0,3542.0,318.0,119.642790448305,18990.68,3375.0,3350.0,0.0027556103243018,20,64.44,12.0,76.947803,71.160725,14.791988,64.131462,74.882193,74.371348,90.510776,55.060906,69.432,71.706237,90.548433
2009-08-01,2630.9700000000003,2637.9,2388.0,3251.0,196.8,70.7733859351156,8928.8495,3251.0,2415.0,-0.0488175318712972,24,2630.9700000000003,2637.9,2388.0,3251.0,196.8,70.7733859351156,8928.8495,3251.0,2415.0,-0.0488175318712972,24,2630.9700000000003,2637.9,2388.0,3251.0,196.8,70.7733859351156,8928.8495,3251.0,2415.0,-0.0488175318712972,24,72.51,12.0,77.051089,71.490682,13.719512,64.513578,75.538176,74.685814,90.998266,55.631228,70.97929,71.850226,90.548433
2009-09-01,2335.35,2321.5,2163.0,2492.0,121.0,44.711918504141735,2298.6800000000003,2429.0,2357.0,-0.0013193740354011,20,2335.35,2321.5,2163.0,2492.0,121.0,44.711918504141735,2298.6800000000003,2429.0,2357.0,-0.0013193740354011,20,2335.35,2321.5,2163.0,2492.0,121.0,44.711918504141735,2298.6800000000003,2429.0,2357.0,-0.0013193740354011,20,67.65,12.0,76.947803,71.65566,11.861862,64.816453,75.530038,74.843048,90.510776,55.84019,70.552637,71.850226,89.4935
2009-10-01,2788.2,2791.0,2362.0,3103.0,214.5,78.05712317592555,7404.42,2362.0,3103.0,0.068094664852631,20,2788.2,2791.0,2362.0,3103.0,214.5,78.05712317592555,7404.42,2362.0,3103.0,0.068094664852631,20,2788.2,2791.0,2362.0,3103.0,214.5,78.05712317592555,7404.42,2362.0,3103.0,0.068094664852631,20,72.77,12.0,76.947803,71.710653,6.733524,64.975635,75.732929,74.843048,91.160763,55.980612,71.101316,72.42618,89.845144
2009-11-01,3947.0,3940.4,3185.0,4661.0,400.0,145.57188794398684,24079.856,3185.0,4107.0,0.0539443101448799,25,3947.0,3940.4,3185.0,4661.0,400.0,145.57188794398684,24079.856,3185.0,4107.0,0.0539443101448799,25,3947.0,3940.4,3185.0,4661.0,400.0,145.57188794398684,24079.856,3185.0,4107.0,0.0539443101448799,25,76.66,12.0,77.051089,71.930624,6.116643,65.098909,75.773724,74.843048,91.160763,56.16626,70.732039,72.282191,90.020967
2009-12-01,3429.4166666666665,3436.0,3005.0,4036.0,292.6666666666667,107.29513464548462,13352.569166666668,4036.0,3005.0,-0.0791754480126983,14,3429.4166666666665,3436.0,3005.0,4036.0,292.6666666666667,107.29513464548462,13352.569166666668,4036.0,3005.0,-0.0791754480126983,14,3429.4166666666665,3436.0,3005.0,4036.0,292.6666666666667,107.29513464548462,13352.569166666668,4036.0,3005.0,-0.0791754480126983,14,74.46,12.0,76.637946,71.985617,4.654443,65.592009,75.648947,75.157514,91.648254,56.556428,70.23065,72.138203,90.548433
2010-01-01,3168.35,3161.5,2848.0,3299.0,198.25,77.19732374796769,7495.579999999999,3140.0,2848.0,-0.0240004662107391,20,3168.35,3161.5,2848.0,3299.0,198.25,77.19732374796769,7495.579999999999,3140.0,2848.0,-0.0240004662107391,20,3168.35,3161.5,2848.0,3299.0,198.25,77.19732374796769,7495.579999999999,3140.0,2848.0,-0.0240004662107391,20,76.17,12.0,76.689589,72.260581,3.556485,65.734984,76.767999,75.314748,92.298242,56.691132,71.179445,72.570168,92.130833
2010-02-01,2677.8500000000004,2675.75,2566.0,2745.0,100.5,39.512544436499056,2045.28,2745.0,2738.0,-0.0006194640380613,20,2677.8500000000004,2675.75,2566.0,2745.0,100.5,39.512544436499056,2045.28,2745.0,2738.0,-0.0006194640380613,20,2677.8500000000004,2675.75,2566.0,2745.0,100.5,39.512544436499056,2045.28,2745.0,2738.0,-0.0006194640380613,20,73.75,12.0,76.689589,72.426174,3.268428,65.915849,77.088978,75.786447,93.110726,57.014982,71.743349,72.42618,93.889055
2010-03-01,3189.5600000000004,3166.2,2760.0,3574.0,250.2,92.56960139364683,11777.984,2760.0,2991.0,0.0228630762576479,25,3192.6400000000003,3166.2,2760.0,3574.0,265.6,98.58636497308932,12118.016,2760.0,2991.0,0.0179414912006902,25,3189.5600000000004,3166.2,2760.0,3574.0,250.2,92.56960139364683,11777.984,2760.0,2991.0,0.0228630762576479,25,78.83,12.0,77.350617,72.922953,2.870879,65.783847,77.172557,76.415381,94.248205,56.544961,71.760932,72.42618,96.174744
2010-04-01,3040.5875,3058.875,2911.0,3359.0,130.0,49.98643875680818,4755.656875000001,2981.0,3354.0,0.0312786300537893,19,3040.5875,3058.875,2911.0,3359.0,130.0,49.98643875680818,4755.656875000001,2981.0,3354.0,0.0312786300537893,19,3040.5875,3058.875,2911.0,3359.0,130.0,49.98643875680818,4755.656875000001,2981.0,3354.0,0.0312786300537893,19,84.82,12.0,78.362817,74.237346,3.78933,66.157491,77.074667,76.415381,94.248205,57.22303,71.449067,72.570168,97.053855
2010-05-01,3849.59,3859.7,3352.0,4209.0,218.6,82.00476151212354,7177.5935,3352.0,3844.0,0.0188307043086895,23,3849.59,3859.7,3352.0,4209.0,218.6,82.00476151212354,7177.5935,3352.0,3844.0,0.0188307043086895,23,3849.59,3859.7,3352.0,4209.0,218.6,82.00476151212354,7177.5935,3352.0,3844.0,0.0188307043086895,23,75.95,12.0,79.178773,74.951465,4.583902,66.297376,77.18542,76.572614,94.573198,57.477338,71.032879,72.714156,97.581321
2010-06-01,2833.75,2832.0,2280.0,3733.0,292.0,102.78111697192092,13027.580000000002,3733.0,2280.0,-0.0935480725800388,20,2838.3,2832.0,2280.0,3733.0,292.0,101.28755509373237,12590.780000000002,3733.0,2280.0,-0.0935480725800388,20,2833.75,2832.0,2280.0,3733.0,292.0,102.78111697192092,13027.580000000002,3733.0,2280.0,-0.0935480725800388,20,74.76,12.0,79.230416,75.945022,4.509537,66.186542,77.221151,76.572614,94.410701,57.301287,71.056468,72.42618,97.053855
2010-07-01,1869.15,1855.0,1700.0,2216.0,168.5,62.35476698131482,4933.740000000001,2216.0,1967.0,-0.0210501400617688,20,1869.15,1855.0,1700.0,2216.0,168.5,62.35476698131482,4933.740000000001,2216.0,1967.0,-0.0210501400617688,20,1869.15,1855.0,1700.0,2216.0,168.5,62.35476698131482,4933.740000000001,2216.0,1967.0,-0.0210501400617688,20,75.58,12.0,79.385345,76.22446,3.167785,66.418489,78.11681,77.201547,94.410701,57.574197,72.127704,72.570168,97.053855
2010-08-01,2492.8900000000003,2494.8,1957.0,2876.0,203.2,78.14740949933987,7475.0935,1977.0,2876.0,0.063330988549027,24,2492.8900000000003,2494.8,1957.0,2876.0,203.2,78.14740949933987,7475.0935,1977.0,2876.0,0.063330988549027,24,2492.8900000000003,2494.8,1957.0,2876.0,203.2,78.14740949933987,7475.0935,1977.0,2876.0,0.063330988549027,24,77.04,12.0,79.581587,76.276208,3.284182,66.590052,78.014776,77.201547,94.248205,58.677076,71.952233,73.002133,97.053855
2010-09-01,2691.4000000000005,2688.25,2444.0,2995.0,164.0,62.33163701733562,5084.9800000000005,2881.0,2452.0,-0.0327110204215048,20,2691.4000000000005,2688.25,2444.0,2995.0,164.0,62.33163701733562,5084.9800000000005,2881.0,2452.0,-0.0327110204215048,20,2691.4000000000005,2688.25,2444.0,2995.0,164.0,62.33163701733562,5084.9800000000005,2881.0,2452.0,-0.0327110204215048,20,77.84,12.0,79.529944,76.659141,3.355705,66.894171,78.150906,77.201547,94.248205,59.012536,72.398108,72.858145,97.053855
2010-10-01,2705.4,2716.0,2478.0,2784.0,108.5,39.79364590105215,2155.14,2478.0,2678.0,0.0192098646140161,20,2705.4,2716.0,2478.0,2784.0,108.5,39.79364590105215,2155.14,2478.0,2678.0,0.0192098646140161,20,2705.4,2716.0,2478.0,2784.0,108.5,39.79364590105215,2155.14,2478.0,2678.0,0.0192098646140161,20,82.67,12.0,79.529944,76.824734,3.355705,67.038669,78.017748,77.35878,94.573198,59.130844,72.190045,73.146122,97.405499
2010-11-01,2298.6400000000003,2303.2,2096.0,2648.0,108.6,40.92589930153643,2015.84,2648.0,2168.0,-0.033231868188871,25,2298.6400000000003,2303.2,2096.0,2648.0,108.6,40.92589930153643,2015.84,2648.0,2168.0,-0.033231868188871,25,2298.6400000000003,2303.2,2096.0,2648.0,108.6,40.92589930153643,2015.84,2648.0,2168.0,-0.033231868188871,25,85.28,12.0,79.788159,77.042075,3.552279,67.598713,78.203119,77.516014,94.898192,59.932314,72.530565,73.146122,98.812077
2010-12-01,2010.6666666666667,2007.0,1773.0,2179.0,114.33333333333331,42.33690602645744,2072.0533333333333,2179.0,1773.0,-0.0562449938020395,15,2010.6666666666667,2007.0,1773.0,2179.0,114.33333333333331,42.33690602645744,2072.0533333333333,2179.0,1773.0,-0.0562449938020395,15,2010.6666666666667,2007.0,1773.0,2179.0,114.33333333333331,42.33690602645744,2072.0533333333333,2179.0,1773.0,-0.0562449938020395,15,91.45,12.0,79.984401,77.321513,4.366577,68.549353,77.963833,77.673247,94.573198,60.987948,71.773538,73.29011,97.229677
2011-01-01,1354.65,1348.9,1043.0,1693.0,114.2,42.62172673751139,2361.3455000000004,1693.0,1043.0,-0.0801290095779155,24,1354.65,1348.9,1043.0,1693.0,114.2,42.62172673751139,2361.3455000000004,1693.0,1043.0,-0.0801290095779155,24,1354.65,1348.9,1043.0,1693.0,114.2,42.62172673751139,2361.3455000000004,1693.0,1043.0,-0.0801290095779155,24,96.52,12.0,80.294258,77.983884,4.700337,69.295955,79.281881,78.144947,95.54818,61.541847,72.02868,75.017971,98.460432
2011-02-01,1229.6,1224.25,1045.0,1346.0,94.0,34.99588866244261,1320.84,1045.0,1346.0,0.0608436849793018,20,1229.6,1224.25,1045.0,1346.0,94.0,34.99588866244261,1320.84,1045.0,1346.0,0.0608436849793018,20,1229.6,1224.25,1045.0,1346.0,94.0,34.99588866244261,1320.84,1045.0,1346.0,0.0608436849793018,20,103.72,12.0,80.748715,78.584158,5.292929,70.228043,79.398659,78.459413,96.035671,62.612284,72.027435,75.017971,98.812077
2011-03-01,1532.2999999999995,1530.0,1382.0,1585.0,81.75,31.003454925786567,1433.52,1382.0,1520.0,0.0266368475711146,20,1532.2999999999995,1530.0,1382.0,1585.0,81.75,31.003454925786567,1433.52,1382.0,1520.0,0.0266368475711146,20,1532.2999999999995,1530.0,1382.0,1585.0,81.75,31.003454925786567,1433.52,1382.0,1520.0,0.0266368475711146,20,114.64,12.0,81.461386,79.080937,5.314461,71.832159,79.97367,79.402813,96.685658,65.078889,72.973303,75.881902,99.515365
2011-04-01,1321.6208333333334,1319.875,1250.0,1498.0,58.5,21.167810890626207,640.3624305555555,1498.0,1269.0,-0.0339910061096915,17,1321.6208333333334,1319.875,1250.0,1498.0,58.5,21.167810890626207,640.3624305555555,1498.0,1269.0,-0.0339910061096915,17,1321.6208333333334,1319.875,1250.0,1498.0,58.5,21.167810890626207,640.3624305555555,1498.0,1269.0,-0.0339910061096915,17,123.26,12.0,83.44447,80.291835,6.484777,74.132685,80.735628,79.71728,96.848155,68.175712,74.262141,76.02589,100.042832
2011-05-01,1372.35,1373.2,1271.0,1489.0,56.4,21.78889994689265,639.7295,1292.0,1489.0,0.0267400494824382,23,1372.35,1373.2,1271.0,1489.0,56.4,21.78889994689265,639.7295,1292.0,1489.0,0.0267400494824382,23,1372.35,1373.2,1271.0,1489.0,56.4,21.78889994689265,639.7295,1292.0,1489.0,0.0267400494824382,23,114.99,12.0,84.146813,81.171547,6.274459,74.88212,81.122606,80.031746,97.010652,69.044885,74.932962,77.177798,99.86701
2011-06-01,1424.5,1420.5,1400.0,1484.0,34.25,12.64988177862485,202.58000000000004,1484.0,1422.0,-0.0115805847681311,20,1424.5,1420.5,1400.0,1484.0,34.25,12.64988177862485,202.58000000000004,1484.0,1422.0,-0.0115805847681311,20,1424.5,1420.5,1400.0,1484.0,34.25,12.64988177862485,202.58000000000004,1484.0,1422.0,-0.0115805847681311,20,113.83,12.0,84.559955,81.937414,6.726633,75.773806,81.323453,80.503446,97.173149,70.206062,75.264091,77.465775,100.042832
2011-07-01,1362.7,1362.5,1264.0,1453.0,47.0,17.20619320636363,377.14,1419.0,1264.0,-0.0225607523499388,20,1362.7,1362.5,1264.0,1453.0,47.0,17.20619320636363,377.14,1419.0,1264.0,-0.0225607523499388,20,1362.7,1362.5,1264.0,1453.0,47.0,17.20619320636363,377.14,1419.0,1264.0,-0.0225607523499388,20,116.97,12.0,84.756198,82.103007,6.765548,76.736394,81.819003,81.132379,97.335646,71.405084,75.727825,78.041728,100.394476
2011-08-01,1423.1799999999998,1422.3,1253.0,1740.0,98.2,35.39316799816844,1942.298,1256.0,1740.0,0.0592872457688463,24,1423.1799999999998,1422.3,1253.0,1740.0,98.2,35.39316799816844,1942.298,1256.0,1740.0,0.0592872457688463,24,1423.1799999999998,1422.3,1253.0,1740.0,98.2,35.39316799816844,1942.298,1256.0,1740.0,0.0592872457688463,24,110.22,12.0,85.220983,82.930971,7.086308,77.693085,82.13306,81.132379,97.498143,72.678146,76.251121,78.185717,100.394476
2011-09-01,1853.35,1849.75,1744.0,1928.0,98.0,35.35256858795713,1534.94,1750.0,1899.0,0.0226576385369283,20,1853.35,1849.75,1744.0,1928.0,98.0,35.35256858795713,1534.94,1750.0,1899.0,0.0226576385369283,20,1853.35,1849.75,1744.0,1928.0,98.0,35.35256858795713,1534.94,1750.0,1899.0,0.0226576385369283,20,112.83,12.0,85.67544,83.262157,7.727273,78.482167,82.146008,81.761313,98.310627,73.391793,76.207126,79.049647,100.921943
2011-10-01,2035.76,2038.4,1784.0,2173.0,121.0,44.84413490128807,2350.656,1886.0,1784.0,-0.0056441508033295,25,2036.08,2039.8,1784.0,2173.0,121.0,45.02921959625387,2354.624,1886.0,1784.0,-0.0049034100625888,25,2035.76,2038.4,1784.0,2173.0,121.0,44.84413490128807,2350.656,1886.0,1784.0,-0.0056441508033295,25,109.55,12.0,86.18154,83.593342,8.363636,79.717327,82.825731,82.233012,98.473124,74.625184,77.260474,80.63352,101.097765
2011-11-01,1836.65,1840.5,1759.0,1898.0,71.25,27.80503714129844,796.9799999999999,1766.0,1866.0,0.019295575720647,20,1836.65,1840.5,1759.0,1898.0,71.25,27.80503714129844,796.9799999999999,1766.0,1866.0,0.019295575720647,20,1836.65,1840.5,1759.0,1898.0,71.25,27.80503714129844,796.9799999999999,1766.0,1866.0,0.019295575720647,20,110.77,12.0,86.635997,84.141869,8.582524,80.926295,83.088444,82.233012,98.960615,75.63686,77.731829,81.065485,102.504343
2011-12-01,1869.466666666667,1874.6666666666667,1738.0,1930.0,87.66666666666667,34.10808143703584,1448.4533333333331,1856.0,1738.0,-0.0213951326947128,15,1869.466666666667,1874.6666666666667,1738.0,1930.0,87.66666666666667,34.10808143703584,1448.4533333333331,1856.0,1738.0,-0.0213951326947128,15,1869.466666666667,1874.6666666666667,1738.0,1930.0,87.66666666666667,34.10808143703584,1448.4533333333331,1856.0,1738.0,-0.0213951326947128,15,107.87,12.0,87.193739,84.410957,9.01343,81.52842,83.730809,82.547479,99.123112,76.223793,78.991011,81.497451,102.855987
2012-01-01,1010.97,1010.8,647.0,1624.0,170.6,63.33123773344329,5085.913500000001,1624.0,647.0,-0.1459344749204061,24,1012.05,1010.8,647.0,1624.0,165.2,62.00223810427124,4987.8495,1624.0,647.0,-0.1395135474531053,24,1010.97,1010.8,647.0,1624.0,170.6,63.33123773344329,5085.913500000001,1624.0,647.0,-0.1459344749204061,24,110.69,12.0,87.451953,84.855988,8.91433,81.983343,84.667765,82.861946,99.610602,76.665098,79.360459,82.649358,103.207632
2012-02-01,716.4499999999999,715.25,648.0,771.0,34.75,12.719493474770022,218.88,648.0,771.0,0.0368235860340122,20,716.4499999999999,715.25,648.0,771.0,34.75,12.719493474770022,218.88,648.0,771.0,0.0368235860340122,20,716.4499999999999,715.25,648.0,771.0,34.75,12.719493474770022,218.88,648.0,771.0,0.0368235860340122,20,119.33,12.0,87.958053,85.073328,8.928115,81.94985,85.313893,83.333646,100.098093,76.431894,80.206456,82.361381,103.735098
2012-03-01,868.1500000000001,867.75,782.0,934.0,32.5,12.03888720538628,152.94,782.0,934.0,0.0387571947846617,20,868.1500000000001,867.75,782.0,934.0,32.5,12.03888720538628,152.94,782.0,934.0,0.0387571947846617,20,868.1500000000001,867.75,782.0,934.0,32.5,12.03888720538628,152.94,782.0,934.0,0.0387571947846617,20,125.45,12.0,88.619081,85.456262,8.786611,83.047222,85.747577,84.277045,100.585584,78.297319,80.651032,82.50537,104.614209
2012-04-01,1035.4299999999998,1035.9,926.0,1157.0,43.6,15.767759604477726,380.8855,934.0,1157.0,0.0395261690080483,23,1035.4299999999998,1035.9,926.0,1157.0,43.6,15.767759604477726,380.8855,934.0,1157.0,0.0395261690080483,23,1035.4299999999998,1035.9,926.0,1157.0,43.6,15.767759604477726,380.8855,934.0,1157.0,0.0395261690080483,23,119.75,12.0,89.837852,86.284226,7.661839,83.814055,86.039497,84.748745,100.748081,79.248525,81.062332,82.50537,104.790031
2012-05-01,1083.7,1085.75,904.0,1165.0,63.25,23.37326144385981,829.4200000000001,1157.0,904.0,-0.0522420015690593,20,1083.7,1085.75,904.0,1165.0,63.25,23.37326144385981,829.4200000000001,1157.0,904.0,-0.0522420015690593,20,1083.7,1085.75,904.0,1165.0,63.25,23.37326144385981,829.4200000000001,1157.0,904.0,-0.0522420015690593,20,110.34,12.0,90.550522,87.433027,7.610163,84.033941,86.252872,84.748745,100.748081,79.107419,81.092013,82.50537,104.438387
2012-06-01,932.9166666666666,934.75,872.0,1004.0,28.0,10.42210978623982,134.32222222222222,878.0,1004.0,0.0283346767327185,18,932.9166666666666,934.75,872.0,1004.0,28.0,10.42210978623982,134.32222222222222,878.0,1004.0,0.0283346767327185,18,932.4666666666668,932.5,872.0,1004.0,28.0,10.566686130191828,138.46222222222224,878.0,1004.0,0.0283346767327185,18,95.16,12.0,91.159908,87.878057,7.805057,83.387828,86.066085,85.063212,101.073075,77.597493,80.43317,82.217393,104.790031
2012-07-01,1033.3200000000002,1036.6,852.0,1162.0,82.6,30.344975840573813,1050.672,1013.0,852.0,-0.0235037360813357,25,1033.3200000000002,1036.6,852.0,1162.0,82.6,30.344975840573813,1050.672,1013.0,852.0,-0.0235037360813357,25,1033.3200000000002,1036.6,852.0,1162.0,82.6,30.344975840573813,1050.672,1013.0,852.0,-0.0235037360813357,25,102.62,12.0,91.562722,88.157495,8.030709,82.676031,86.95093,85.063212,101.235571,76.135115,81.891274,82.217393,104.790031
2012-08-01,743.2,742.25,703.0,843.0,37.0,13.928301888716662,278.82,843.0,703.0,-0.0395956358432547,20,743.2,742.25,703.0,843.0,37.0,13.928301888716662,278.82,843.0,703.0,-0.0395956358432547,20,743.2,742.25,703.0,843.0,37.0,13.928301888716662,278.82,843.0,703.0,-0.0395956358432547,20,113.36,12.0,91.86225,88.426584,7.792995,82.42116,87.179964,85.534912,101.073075,75.307712,81.763252,82.073404,104.614209
2012-09-01,707.0500000000001,707.75,661.0,774.0,43.25,15.583674537612996,450.18,698.0,766.0,0.0280238774528201,20,707.0500000000001,707.75,661.0,774.0,43.25,15.583674537612996,450.18,698.0,766.0,0.0280238774528201,20,707.0500000000001,707.75,661.0,774.0,43.25,15.583674537612996,450.18,698.0,766.0,0.0280238774528201,20,112.86,12.0,92.22375,89.140703,7.643159,82.657309,87.914564,86.163845,101.560565,75.527515,83.106834,83.657277,105.844965
2012-10-01,955.68,949.4,777.0,1109.0,70.4,26.700735459007813,756.336,777.0,986.0,0.0401123066099579,25,955.68,949.4,777.0,1109.0,70.4,26.700735459007813,756.336,777.0,986.0,0.0401123066099579,25,955.68,949.4,777.0,1109.0,70.4,26.700735459007813,756.336,777.0,986.0,0.0401123066099579,25,111.71,12.0,92.781492,89.523636,7.658198,83.014739,88.74029,86.792778,101.885559,75.699822,84.846226,85.673115,106.196609
2012-11-01,1027.8000000000002,1030.25,916.0,1104.0,45.0,16.304484348181457,324.25999999999993,971.0,1086.0,0.0171230658393735,20,1027.8000000000002,1030.25,916.0,1104.0,45.0,16.304484348181457,324.25999999999993,971.0,1086.0,0.0171230658393735,20,1027.8000000000002,1030.25,916.0,1104.0,45.0,16.304484348181457,324.25999999999993,971.0,1086.0,0.0171230658393735,20,109.06,12.0,93.081021,90.403348,7.439199,83.55827,89.34311,86.950011,101.885559,76.946932,85.938871,86.825022,106.548253
2012-12-01,799.7466666666667,793.4,698.0,1077.0,67.6,25.47835410568525,1151.223111111111,1077.0,706.0,-0.0682103430284915,19,799.7466666666667,793.4,698.0,1077.0,67.6,25.47835410568525,1151.223111111111,1077.0,706.0,-0.0682103430284915,19,799.7466666666667,793.4,698.0,1077.0,67.6,25.47835410568525,1151.223111111111,1077.0,706.0,-0.0682103430284915,19,109.49,12.0,93.494163,90.682786,7.225776,84.137617,89.075239,87.264478,102.048056,77.539473,85.062198,86.825022,106.724076
2013-01-01,779.9499999999999,777.0,712.0,838.0,51.25,18.75563778198072,396.19999999999993,712.0,750.0,0.0162694818149486,20,779.9499999999999,777.0,712.0,838.0,51.25,18.75563778198072,396.19999999999993,712.0,750.0,0.0162694818149486,20,779.9499999999999,777.0,712.0,838.0,51.25,18.75563778198072,396.19999999999993,712.0,750.0,0.0162694818149486,20,112.96,12.0,94.000263,91.231313,7.487894,84.99303,89.915765,87.578944,102.210553,78.503983,85.318406,87.544965,107.07572
2013-02-01,746.25,744.0,735.0,776.0,16.0,5.963159396076588,52.66,745.0,776.0,0.0121134856800388,20,746.25,744.0,735.0,776.0,16.0,5.963159396076588,52.66,745.0,776.0,0.0121134856800388,20,746.25,744.0,735.0,776.0,16.0,5.963159396076588,52.66,745.0,776.0,0.0121134856800388,20,116.05,12.0,94.403077,91.396905,7.327384,85.599919,90.282855,88.365111,103.185534,79.51476,85.81281,87.112999,108.65812
2013-03-01,883.525,886.125,789.0,935.0,39.5,14.145966206408556,212.9225,789.0,910.0,0.0331628964985503,19,883.525,886.125,789.0,935.0,39.5,14.145966206408556,212.9225,789.0,910.0,0.0331628964985503,19,883.525,886.125,789.0,935.0,39.5,14.145966206408556,212.9225,789.0,910.0,0.0331628964985503,19,108.47,12.0,94.960819,91.893684,7.156177,86.460853,90.785946,89.465744,103.348031,80.588819,86.219972,86.969011,109.009764
2013-04-01,873.68,872.5,856.0,896.0,20.0,7.536943510943537,66.48400000000001,896.0,878.0,-0.0028554163577343,24,873.68,872.5,856.0,896.0,20.0,7.536943510943537,66.48400000000001,896.0,878.0,-0.0028554163577343,24,873.68,872.5,856.0,896.0,20.0,7.536943510943537,66.48400000000001,896.0,878.0,-0.0028554163577343,24,102.25,12.0,95.270676,92.493958,6.047367,87.285195,91.081004,89.622977,103.185534,82.077495,86.565339,87.400976,108.482298
